label,title,content
6,tariki kamena umunsi mukuru w’igitunguru bufaransa,nubwo tariki kamena yitiriwe umunsi mukuru w’ igitunguru bufaransa muntu urasobanura impamvu yabyo gusa gihingwa kirubashwe kuko gikoreshwa nk’ imboga cyangwa deseri tariki kamena yabarwaga nk’ umunsi gatatu w’ ukwezi kwitiriwe messidor kalendari y’ abarepubulikani calendrier rpublicain bufransa bakawita umunsi w’ igitunguru le jour de l’oignon rwego rw’ igihugu tariki kamena umunsi w’ i w’ umwaka tugendeye kalendari geregwari calendrier grgorien byumvikane hasigaye iminsi kugira umwaka urangire ubusanzwe bumenyi bw’ isigeography umunsi w’ inzibacyuho w’ ibihe ubushuhe bwiganza merekezo y’ amajyaruguruhemisphere nord ndetse n’ ubukonje bukarushaho kuba bwinshi merekezo y’ amajyepfohemisphere sud bityo impeshye nyayo igatangira
1,muhanga abarokotse bubakiwe amazu barasabwa kuyafata neza,ibi babisabwe n’ubuyobozi bw’akarere muhanga tariki batahaga mugaragaro amazu agera yubakiwe imiryango murenge nyamabuye nyuma y’igihe kirekire batagira amazu bwite aba baturage bavuga bishimiye kubona amazu bwite kuko ubuzima kuba bukode butari buboroheye umukozi w’akarere muhanga ushinzwe igenamigambi bizimana eric yasabye abahawe amazu kuyafata neza nk’aho ayabo bityo bazamure ibikorwa bibateza imbere bizimana avuga kandi kuba babonye mazu byagakwiye kuba nzira kwivana bwigunge bityo ntibaheranwe n’agahinda imiryango yahawe amazu harimo inzu yubatswe kagari remera indi iherereye kagari gitarama n’amazu atatu yubatswe kagari gifumba imwe miryango yatujwe mudugudu gifumba kagari aka gifumba yagaragarije ubuyobozi bw’akarere muhanga mudugudu batujwemo hari ikibazo kutagira amazi meza mu myaka ibiri ishize karere muhanga hamaze kubakirwa imiryango itishoboye y’abarokotse jenoside yakorewe abatutsi igera gerard gitoli mbabazi
3,banze kureka gucuruza agataro kuko kabatunze,abo bacuruzi boherejwe isko nyabisindu ariko banze kurijyamo kuko bakiriya bahaba umwe bacuruzi witwa uwimana jeanne avuga yaranguye kugirango yunguke atunge umuryango yagize aho kwicwa n’inzara nzicwa n’inkoni yakomeje avuga atareka gucuruza agataro kuko ariko kamutunze kuri asanga ubuyobozi bubarenganya kuko bacururiza hanze bagurirwa bikaba bigaragaza abacururiza isoko nabo bahora basaba bantu bakurwa hanze yaryo batabasha guhaza isoko ubuyobozi bw’umurenge nyamabuye buvuga butazihanganira akajagari nk’ako mujyi ariko bakaba barimo kwiga neza byakorwa muturage uhutajwe iyo utembereya mujyi muhanga ugenda uhura n’abantu bikoreye ibicuruzwa by’ubwoko butandukanye ibiribwa n’imyenda bagenda bagurisha baturage batuye duce twa gahogo kibirigi ruvumera n’ahandi ku basanzwe batuye mujyi ubwa mbere byadutse bikaba bituruka kubuzwa gucururiza hanze y’isoko muhanga ahubwo bacuruzi bakoherezwa isoko riri ahitwa i nyabisindu aho bacuruzi bagaragara muhanda uva kaburimbo ujya isoko winjiriye nyubako yitwa lumina muhanda wamabuye imbere bdc muhanga muhanda ugana radio huguka usanga bacuruzi batanditse ibicuruzwa byabo nako bafite ababacungira local defences ziza biruke ernest kalinganire
1,arusha callixte nzabonimana arasabirwa igihano gufungwa burundu,umushinjacyaha w’uru rukiko paul ngarua yasabiye nzabonimana igihano gufungwa burundu buri cyaha jenoside aregwa byaha byose akurikiranyweho n’uru rukiko nzabonimana wize ibijyanye n’ubutaka kaminuza bufaransa ashinjwa kuba bateguye bagaashyira bikorwa akanategeka ubwicanyi bw’abatutsi ndetse kwica abataravugaga rumwe n’ubutegetsi bwariho ashinjwa kandi kuba yarakanguriye agashishikariza abaturage perefegitura zitandukanye gutsemba abatusi kuba yaratanze intwaro nzabonimana wafatiwe gihugu tanzania kwezi kabiri ahakana ibyaha byose aregwa yabwiye urukiko yarahungiye ambasade y’u bufaransa jenoside yatangiraga ariko umushinjacyaha yahakanye ukwiregura kwe avuga abantu barahungiye ambasade bafite uburenganzira gusohoka igihe cyose babyifurije gutanga ibindi bimenyetso biteganyijwe kurangira gatanu abacamanza bakazahita bajya mwiherero gusuzuma ibyatangajwe mpande zombi uru rubanza rwatangiye kwezi cyenda mu kwezi gushize uru rukiko rwari rwakatiye igihano cy’imyaka abandi bahoze minisitiri babiri kubera uruhare bagize jenoside ariko rufungura n’abandi babiri nyuma kubura ibimenyetso bibahama urukiko ictr rwashizweho nyuma jenoside rwanda rwego gukurikirana abantu b’ingenzi bagize uruhare jenoside yakorewe abatusi abantu barenga miliyoni bayiguyemo gihe cy’iminsi emmanuel hitimana
5,miss world yahaye ikaze miss nishimwe naomie uzitabira rushanwa mwaka,babinyujije rukuta rwabo twitter ubuyobozi miss world bwagize buti mudufashe duhe ikaze nishimwe naomie muryango miss world miss nishimwe watsindiye ikamba miss rwanda yahise ahabwa itike guhagararira u rwanda irushanwa miss world rizaba riba nshuro uyu mukobwa afite umushinga kurwanya kwiheba rubyiruko cyane yasanze ikibazo gikomeye kandi akenshi abantu badaha agaciro miss nishimwe miss world azaba abaye umunyarwandakazi gatanu witabiriye rushanwa u rwanda ruzaba rwujuje imyaka itanu rwitabira mutesi jolly niwe mukobwa mbere witabiriye miss world gihe u rwanda ntirugisiba irushanwa nimwiza meghan niwe munyarwandakazi uherutse rushanwa ryabereye mujyi londres bwongereza mpera nta mukobwa n’umwe wahagararira u rwanda acyure ikamba iryo ariryo ryose nubwo bagerageza kwitwara neza
3,legacy xp irigisha abanyarwanda kwizigamira,mu turere tw’igihugu bamaze kugeramo bitwaje ababyinnyi n’abakinnyi b’udukinamico duto twigisha abaturage umuco kwizigamira mabanki bigo by’imali iciriritse sacco intego legacy xp ugukangurira buri munyarwanda wese kwizigamira kumenya uburyo bunoze bw’imicungire y’amafaranga kugira bimufashe gutera imbere bukungu n’imibereho myiza nk’uko bisobanurwa eliane umwali umukozi w’iyi sosiyete ubwo karere nyanza tariki eliane umwali yavuze umuco kuzigama umuntu wese ugomba kuwutozwa akiri muto kugira awukurane bityo bizamufashe kugira yigezaho legacy xp yanigishije abaturage mujyi nyanza bashobora gukoresha ibyuma bibikurizwaho amafaranga bita atm machine hamwe n’imikorere konti igendanwa iyo konti igendanwa ushobora kuyikoresha amasaha iminsi irindwi igihe cyose isaha ariyo murongo utonze nk’uko eliane yabisobanuye mukamusoni annonciata umwe baturage bumva bukangurambaga yavuze muntu ushobora gutera imbere adakoresha uburyo kwizigamira abisonabura atya nta muntu wahabwa inguzanyo banki atabanje gutera intambwe kubanza kwizigamira nicyo gituma nihereyeho nafashe iya mbere ngafunguza konti murenge sacco w’umurenge wacu busasamana legacy xp yanatanze udutabo tw’imfashanyigisho baturage mujyi nyanza tubashishikariza kwizigamira kugira bashobore kwihuta iterambere ubukungurambaga nk’ubu legacy xp imaze kubukorera turere twa kamonyi muhanga ruhango nyanza ikaba iteganya kubugeza tundi turere dutandukanye nk’uko eliane umwali umukozi w’iyi sosiyete abitangaza jean pierre twizeyeyezu
1,nyabihu abashumba bahungabanya umutekano w’abaturage,bamwe baturage bamaze guterwa impungenge n’imyitwarire y’abo bashumba niyonzima justin umwe batuye ako gace avuga hari abaturage murenge bigogwe bamaze gukubitwa baranakomeretswa ndetse hari n’uwatemwe ajyanwa bitaro tariki abo bashumba akenshi bakunze guhungabanya umutekano w’abaturage usanga abimukira ako gace baraje bashaka akazi abaturage bavuga impamvu bashumba bakomeza gukora urugomo nk’urwo ababikora badahanwa nyabyo iyo hari ufashwe afungwa igihe gito kitarenze ibyumweru bibiri hanyuma bakongera bakamufungura usanga bashumba basa n’abamenyereye gihano kuko usanga bavuga nubwo babafunga bazabafungura abaturage barasaba ubuyobozi bw’umurenge bigogwe gukemura kibazo hataragira n’uwicwa cyangwa agakorerwa ikindi gikorwa cy’ubunyamaswa umuyobozi ushinzwe imibereho myiza y’abaturage murenge bigogwe rwisumbura gerard avuga kibazo cy’abashumba bakizi ariko hari ingamba zikomeye zigiye gufatirwa abashumba ndetse n’aborozi murenge zimwe ngamba zafashwe bagiye gushyiraho ishyirahamwe rihuza aborozi bigogwe buryo buri wese yerekana abashumba agatanga imyirondoro hanyuma bakayandika buryo uzajya akora amakosa azajya akurikiranwa n’amategeko kandi n’ibyo yangije bikabazwa yaragiriraga ikindi abashumba bazajya bagaragaraho imico igayitse nk’iyo uretse gufungwa bazajya basubizwa baturutse kuko usanga abahungabanya umutekano kenshi batanavuka bigogwe abaturage nabo barasabwa kwicungira umutekano gutanga amakuru muntu wese washaka kubahungabanyiriza umutekano kugirango afatirwe ibyemezo safari viateur
3,rulindo barasaba kugabanyirizwa umusoro bigori bacuruza,jean pierre ngerageze umwe bacuruza ibigori avuga amafaranga y’ inyungu bakura bucuruzi bwabo bahita bayatanga byinshi bigatuma babona kamaro gafatika bubafitiye agira ngunguru y’ ibigori nshobora kungukaho amafaranga nkishyura umusoro ndetse n’inkwi ngasigarana gusa mukanyindo berancille avuga amafaranga babona bucuruzi bw’ibigori adahwanye n’imirimo bakoze kubitegura agira batwaka umusoro uhanitse twakuramo amafaranga y’ishyiramwe ndetse n’ayo kugura inkwi ugasanga usigaranye ubusa umunyamabanga nshingwabikorwa w’ umurenge base mwigira antoine avuga batari bazi kibazo ariko bagiye kugikurikiranira akarengane kazagaragara kagakemuke mwigira avuga kandi bazitonda bakareba gukabya birimo kuko umuntu ashobora kuba asoreshwa bijyanye n’agaciro k’ibyo acuruza jean noel mugabo
2,kobe bryant yaguye mpanuka y’indege,umukinnyi wamamaye cyane nba kobe bryant yahitanywe n’impanuka y’indege kajugujugu yarimo ahagana saa ine z’amanywa usa police leta california yatangaje amakuru y’urupfu kobe yayamenye ariya masaha saa kumi n’ebyiri z’umugoroba isaha gmt saa h i kigali indege yarimo yaguye ahitwa calabasas yarimo abantu batanu n’umwe warokotse kobe bryant ubuzima bwe mukino basketball yakiniye los angeles lakers imyaka ahagaritse gukina yari kumwe n’abandi bantu batanu impanuka yabereye ahitwa calabasas california bryant w’imyaka y’amavuko yatemberaga kajugujugu iza guturika itashya bryant yabaye umukinnyi mbere basketball shampiyona usa inshuro eshanu akaba yafatwaga nk’umwe bihangange mukino bakomeye kurusha abandi mateka yawo
2,kizigenza paris saint-germain ategerejwe i kigali,ikigo cy’igihugu gitsura amajyambere rdb cyatangaje gatandatu uwahoze umukinnyi hagati w’ ikipe paris saint-germain akaba n’umukinnyi w’ igipe y’ igihugu y’ u bufaransa youri raffi djorkaeff asura u rwanda ikigo cy’igihugu gitsura amajyambere rdb cyatangaje gatandatu uwahoze umukinnyi hagati w’ ikipe paris saint-germain akaba n’umukinnyi w’ igipe y’ igihugu y’ u bufaransa youri raffi djorkaeff asura u rwanda biteganyijwe djorkaeff agera i kigali mugoroba gatandatu tariki gashyantare agatangira uruzinduko rw’ iminsi ine uru ruzinduko rushamikiye masezerano y’ ubufatanye kwamamaza u rwanda rwasinyanye psg muri masezerano biteganyijwe ubugeni bw’ u rwanda ahantu nyaburanga n’icyayi n’ ikawa by’ u rwanda bizagaragazwa bufaransa sitade psg icyayi n’ikawa bizajya bigurishirizwa sitade yakira abantu ibihumbi youri raffi djorkaeff yavutse kuwa werurwe yakiniye amakipe bufaransa u butaliyani u budage u bwongereza leta zunze ubumwe amerika djorkaeff yatsinze ibitego mikino yakinnye ikipe y’igihugu y’u bufaransa hagati yatwaye igikombe cy’isi atwara igikombe cy’u burayi euro umwaka ukurikiyeho atwara igikombe cy’ibihugu kibanziriza icy’isi fifa confederations cup yakiniye amakipe arimo grenoble strasbourg monaco paris saint germain inter milan kaiserslauten bolton wanderers blackburn rovers new york red bulls
3,rulindo barasaba kugabanyirizwa umusoro bigori bacuruza,jean pierre ngerageze umwe bacuruza ibigori avuga amafaranga y’ inyungu bakura bucuruzi bwabo bahita bayatanga byinshi bigatuma babona kamaro gafatika bubafitiye agira ngunguru y’ ibigori nshobora kungukaho amafaranga nkishyura umusoro ndetse n’inkwi ngasigarana gusa mukanyindo berancille avuga amafaranga babona bucuruzi bw’ibigori adahwanye n’imirimo bakoze kubitegura agira batwaka umusoro uhanitse twakuramo amafaranga y’ishyiramwe ndetse n’ayo kugura inkwi ugasanga usigaranye ubusa umunyamabanga nshingwabikorwa w’ umurenge base mwigira antoine avuga batari bazi kibazo ariko bagiye kugikurikiranira akarengane kazagaragara kagakemuke mwigira avuga kandi bazitonda bakareba gukabya birimo kuko umuntu ashobora kuba asoreshwa bijyanye n’agaciro k’ibyo acuruza jean noel mugabo
4,dore impamvu zifatwa nk’izoroheje nyamara zimunga umubano kugeza gatanya divorce,buri gihe urukundo ruba rwinshi abantu bashyingiranwa ndetse bakiyemeza kubana by’iteka ryose bagasangira ibyiza n’ibibi kugeza batandukanijwe n’urupfu nyamara ntibibuza kumva gatanya ziyongera umunsi wundi amafaranga gucana inyuma byakomeje kugenda bigaragazwa nk’impamvu zikomeye gatanya ariko nubwo biba bibaye imbarutso gufata umwanzuro burya biba byarapfuye kera buhoro buhoro mu bushakashatsi bwashyizwe hanze kaminuza copenhague danemark bwakozwe n’abahanga by’umubano w’abashakanye bwakorewe bantu bamaze igihe gito batandukanye n’abo bashakanye byagaragaye hari impamvu zagarutsweho benshi muri nkuru tugiye kubagezaho mpamvu zifatwa nk’izoroheje nyamara zimunga umubano w’abashakanye kugeza biyemeje gutesha agaciro urukundo rukomeye rwabahuje guhagarika kwerekana urukundo hafi bavuze batandukanye n’abo bakundaga kuko batari bakigaragarizwa bakunzwe mu gihe mbere cy’umubano w’abashakanye ubuzima burabaryohera ahanini kuko bagiha agaciro kubwirana ’ndagukunda’ ndetse gukora utuntu twinshi uduto n’utunini bagaragarizanya bakundanye nyamara iminsi yegera imbere mubano basa n’abawumenyera bakawufata nk’ikintu gisanzwe ikosa rikomeye cyane kuko buri wese bashakanye afite uburyo yifuza kubonamo agifitiwe urukundo kutaganira bihagije ibiganiro bakundana ingirakamaro cyane bikaba akarusho bashakanye kubwirana amagambo meza mukunda mwanga icyabababaje icyabashimishije n’ibindi nk’ibyo ndetse mukamenya kujya inama mbere gufata imyanzuro ibi bidakozwe nibwo usanga buri wese afite byinshi mutima ugasanga bigenda bizimya rukundo ufitiye uwawe kugeza utakibona ikintu cyiza ahubwo bibi akaba aribyo wibonera gusa gutakaza icyubahiro n’icyizere icyubahiro n’icyizere nabyo ibintu bikomeye cyane mubano w’abashakanye niba umwe abona atacyubashywe cyangwa cyizere akigirirwa usanga ashobora guhitamo kubivamo gutandukanya icyerekezo bivugwa abashakanye bahindutse umuntu umwe murumva bigenda abari umwe batangiye kureba nzira zitandukanye aho umwe yifuza kuganisha ubuzima akabirwanya akerekana ikindi cyerekezo akenshi biba impamvu z’igihe kinini imbarutso ikaza ibyutsa bimwe biba bisinziriye muntu ni byiza ufite mubana kandi ukaba wifuza mugirana umubano urambye wakwita bintu n’utundi tuntu duto kuko aritwo dusenya cyangwa tugakomeza umubano wanyu src sur
5,indirimbo yitiriwe album mbere kamichi izasohoka nyuma gusohoka kw’ album,iyi album ikaba yitiriwe indirimbo umugabirwa kamichi azakorera gihugu uganda uku kwezi cumi mwakamu rwanda byari bimenyerewe indirimbo yitirirwa album iba indirimbo iba yarasohotse mbere y’uko album ishyirwa ahagaragara ariko kamichi akaba yarakoze ibitandukanye n’abandi rwego kwicisha abafana amatsiko kugira bagure album ishyirwa mugaragaro album umugabirwa rizaba minsi ibiri tariki ugushyingo album izamurikirwa kaminuza nkuru y’u rwanda i huye ntara y’amajyepfo tariki ugushyingo album ikazamurikirwa i kigali petit stade kigali today iganira kamichi akaba yayitangarije album umugabirwa izaba iriho indirimbo kugeza tariki ukwakira hakaba hamaze kurangira indirimbo indirimbo album izitari munsi zikazaba zifite amashusho imyiteguro kamichi avuga igeze kure nubwo atarabona abaterankunga nkuko abyifuzauyu musore wujuje imyaka tariki kamena mwaka akaba avuga yumva gushyira ahagaragara album igikorwa cy’ingenzi muririmbyikamichi agira gushyira ahagaragara album nubwo bitaguha amafaranga buryo bw’ako kanya ariko bikubakira izina kandi uba wumva hari igikorwa kigaragara muzika uba ukoze muri make cvuburyo bugaragaza umuntu yaragezeho kamichi umusore wamenyekanye ndirimbo yitwa komeza ubimbwire ariko azakumenyekane cyane ndirimbo zoubedha yafatanije n’umuririmbyi the ben mwaka indirimbo yitwa aho ruzingiye nayo ikaba indirimbo kamichi yakunzwe cyaneuyu muririmbyi akaba yaranahawe igihembo cy’umuririmbyi wahize abandi njyana afrobeat mwaka n’indirimbo zoubedha ikaba yaramuhaye igihembo cy’indirimbo yakunzwe kurusha izindi mwaka kamichi avuga yatangiye umuziki mwaka afite imyaka aririmba rusengero mwaka kaba aribwo yinjiye studio mbere nk’umuhanzi kugira aririmbe indirimbo yajya radio jean baptiste micomyiza
1,gatsibo batangiye icyunamo baharanira ubumwe,intwaro yakoreshejwe kugira jenoside igerweho ugucikamo abanyarwanda ibice nk’uko byasobanuwe n’ umunyamabanga nshingwbaikorwa w’akagari kabarore rigati gaspard yagize icyo dukwiye gukora uguharanira ubumwe nk’uko leta yacu ibidushishikariza tukirinda ibidukandukanya ahubwo tugahuriza umugozi umwe dufasha abafite intege nke tukagera iterambere mu kagari kabarore umurenge kabarore abaturage baganiriye uburyo mbere y’umwaduko w’abazungu abanyarwanda babanye neza bagarutse kandi buryo abazungu batangiye kuzana ivangura ishuri kugeza nubwo batangiye kwandika ubwoko marangamuntu kimwe ntwaro zakoresheshe kubiba itandukaniro ry’abanyarwanda uretse kuganiro ibiganiro by’amateka yaranze u rwanda abaturage karere gatsibo bafashe umwanya gutekereza bazakorera abacitse icumu jenoside biyemeje buri mudugudu ugomba kugira utegura kizagenerwa abacitse icumu batishoboye abaturage bamaganye bamwe bagaragaye bapfobya igikorwa kugenera inkunga kubacise icumu batishoboye bavuga ivangura bagombye gufasha abatishoboye abaturage bavuga ntacyo bakora bashobore guhoza uwabuze abantu nubwo batanga inkunga ukumufata mugongo atari ivangura kuko gahunda leta zafasaha abantu biciye budehe abaturage bemeranyijwe bagomba kujya bahura buri saa munani kugira go bagire ibiganiro kandi basabwa kwirinda kwamagana ingengabitekerezo jenoside kuko abaharanira ubumwe batagomba kugira ikibatandukanya ku rwego rw’akarere gatsibo igikorwa gutangiza icyunamo cyatangiriye murenge muhura mudugudu taba ariko abaturage siho bagiye kuko bamwe midugudu bagiye bagira ibiganiro bisesengura icyateye jenoside bibukiranya amateka sylidio sebuharara
