label,title,content
2,abahanzi basuye urwibutso jenoside ntarama n’urwa nyamata,abahanzi batorewe gukomeza cyikiro kabiri bitabiriye urwo rugendo usibye knowless bubiligi kwitabira gahunda zijyanye kwibuka nk’uko umujyanama manager abitangaza abo bahanzi babanje gusura urwibutso ntarama basobanuriwe amateka yaho ndetse n’iyicwarubozo ryahabereye basobanuriwe ukuntu mbere jenoside abatutsi bahigwaga ariko uwabaga yahungiye kiriziya ntacyo yabaga ibyo byatumye jenoside benshi bahungira kiriziya bizeye gukira nk’uko byagendaga mbere ariko siko byagenze kuko bamaze kwirundiramo interahamwe zabasanzemo zibica urw’agashinyaguro abatutsi bahungiye kiriziya central ntarama babanje kwihagararaho ariko bigeze itariki nibwo abasirikare n’interahamwe baje banakoresha n’ibisasu kuburyo haguye abagera mu rwibutso ntarama hari imibiri y’abatutsi bazize jenoside kandi hagaragara bimwe bikoresho byifashishwa rugo baje bitwaje cyangwa se bahunganye kuko batekerezaga igihe kizagera bagasubira mungo zabo hagaragara kandi n’imyenda biteye agahinda buri munyarwanda wese ava akagera yagombye kugira ntibizongere ukundi nyangezi freddy umwe baherekeje abahanzi akaba uhagarariye bralirwa gikorwa yagize kwibuka igikorwa buri wese ku ruhande rwacu bralirwa igikorwa twubaha cyane uretse guteza imbere abahanzi tugomba kubigisha amateka bralirwa yubatse inzibutso ebyiri jenoside zishyinguwemo abakozi bakoraga bralirwa bazize jenoside gisenyi kigali bralirwa kandi ikorana n’urwibutso gisozi rwego kugira busitani bwarwo hahore hasukuye ikindi abana b’imfuzi ababyeyi bishwe jenoside bakoraga bralirwa bishyurirwa amafaranga y’ishuri mashuri mato kugera secondaire ariko hari gahunda gutangira kubishyurira kaminuza ku rwibutso nyamata ahantu hafite amateka yihariye nk’uko abahanzi babisobanuriwe niho ha mbere haguye abatutsi benshi cyane gihugu abatutsi baguye hano nyamata barashinyaguriwe bitavugwa nyamata ituwe n’abatutsi barakuwe turere dutandukanye tw’amajyaruguru gisenyi ruhengeri rwego kugira bapfe kuko hari ishyamba habagamo inyamaswa nyinshi ndetse n’amasazi yateraga indwara tsetse hapfiriye benshi gihe mu mwaka habaye ubwicanyi bumeze nk’aho byari igeragezwa jenoside buhitana abatutsi bagera kandi ntawigeze ahanirwa ukwicwa kw’abo batutsi hari umuzungu w’umutariyanikazi utuye witwaga tonia locatelli bamwishe tariki bamuziza yababwiraga adashyigikiye iyicwa ry’abatutsi bahatuye buryo ndetse yaranatangiye kubatabariza miryango mpuzamahanga mu mwaka w’ haguye abatutsi barenga hakaba hashyinguye abagera muri bahashyinguye harimo umubyeyi witwaga mukandori annonciata wishwe abanje gufatwa ngufu n’interahamwe z’abagabo nyuma bamujomba igisongo gitsina kirakomeza gitunguka mutwe uwo ashyinguwe ukwe isanduku wenyine rwego kugira harusheho kugaragazwa ubugome bw’indengakamere bwakorewe mubyeyinyuma gusobanurirwa byinshi kwirebera n’amaso abahanzi bagize babivugaho ntakirutimana danny uzwi izina danny nanone yagize hari ikiyongereyeho kuko ubwa mbere nsuye nyamata hiyongereye mateka narinzi nk’uko jenoside yagizwe uruhare n’abahanzi ndateganya gukora indirimbo irimo ubutumwa ubutumwa natanga kubagezweho jenoside ukwihangana gukurikiza gahunda z’icyunamo kudaheranwa n’agahinda tukiyubaka ikivi cy’abacu tuzacyusa kandi ibyabaye ntibizongere buri muhanzi cyangwa se itsinda bagize bavuga kubyo bamaze kubwirwa ndetse kwirebera n’amaso dore magambo make ubutumwa bwatanzwe n’abahanzi nyuma gusura urwibutso ntarama n’urwa nyamata riderman yagize igihe kirageze dutange ubutumwa bwibaka banyarwanda king james ngiye kurushaho gutanga ubutumwa bwunga abanyarwanda ndirimbo zanjye bull dog abahanzi batanze ubutumwa bwanganisha abanyarwanda bakwiye kubiryozwa dream boys ijwi platini iti umuhanzi indorerwamo rubanda duharanire gusiga isi nziza kurusha twayisanze just family ijwi jimmy iti dukwiye guhindura amateka y’umuziki tukirinda ubutumwa busenya emmy yagize ibyo mbonye birandenze dukwiye gukora bwabaga kugira bitazongera young grace atinjye nari muto mbyumva mateka ariko abafana banjye n’abanyarwanda rusange nabakangurira kunga ubumwe bagakundana bakaba ubumwe jay polly iyo mbonye ibintu nkibi birandenga abakoze bashyiraga bikorwa ibitekerezo by’abategetsi babi twe twongere ingufu gushyira bikorwa iby’abayobozi beza badusaba danny dukwiye guharanira bitongera kubaho ukundi umuyobozi mukuru east african promotors yasobanuye impamvu bazanye bahanzi gusura inzibutso magambo ukugira batazakora batazanatekereza n’umunsi rimwe kuba bakora ibikorwa nk’ibi bashyigikira cyangwa bakaririmba ibikorwa nk’ibi kuko byatugejeje ahantu nakwita habi cyane ndasaba urubyiruko rusange igikorwa cyabaye rwanda cy’ubwicanyi bumeze gutya bw’indengakamere kitabaho ukundi marie clemence cyiza uwimanimpaye
3,umwaka uzarangira abanyamuryango b’imirenge sacco batakibwa amafaranga yabo-prof harelimana jean bosco umuyobozi rca,ikigo cy’igihugu gishinzwe guteza imbere amakoperative rca kiravuga umwaka uzarangira abanyamuryango b’imirenge sacco batakibwa amafaranga amafaranga yibwa abanyamuryango b’imirenge sacco gihugu rimwe rimwe bikozwe n’abayobozi bayo mbogamizi yakomeje kugarukwaho abanyamuryango bahura nazo dore hatangizwa gahunda y’umurenge sacco mwaka washiraga hatumvikanye amajwi y’abatabaza basubizwe amafaranga bibwe bene koperative urugero n’urwabo sacco murenge rugerero karere rubavu mwaka batakaga bibwe amafaranga agera miliyoni bigatuma batabona babikuza babikije ibi bibazo by’ubujura ahanini ubuyobozi bw’imirenge sacco bahuriza kibazo kuba zidakoresha ikoranabuhanga kimwe n’ibindi bigo by’imari ukurikije ibivugwa n’ubuyobozi bw’ikigo gishinzwe guteza imbere amakoperative rca ibibazo nk’ibi bishingiye mikorere mibi service zitihuse bishobora kutumvikana nyuma y’umwaka nyuma yuko imirenge sacco gihugu hose zizaba zikoresha ikoranabuhanga nk’uko byashumangiwe prof harelimana jean bosco umuyobozi mukuru w’ikigo cy’igihugu gishinzwe guteza imbere amakoperative ikigo rca kivuga ikubitiro gahunda y’ikoranabuhanga mirenge sacco yatangiriye mirenge sacco rutunga gasabogisenyi rubavu nuwa kanombe ni ikoranabuhanga rizemerera umunyamuryango kubitsa kubikuza hose gihugu bitamusabye kujya kukicaro cyaho yibarurijeho ikindi kandi amakuru azajya abikwa buryo bwizewe mudasobwa bitandukanye kuyabika mpapuro gusa ikigo rca kivuga gahunda imaze amezi yigwaho bikozwe bufatanye bw’inzego leta zirimo minisiteri y’imari n’igenamigambibakaba bizeye umwaka imirenge sacco gihugu izaba ikoresha koranabuhanga mu nama y’igihugu y’umushyikirano habaruwe milliyari z’amanyarwanda zibwe koperative sacco gusa mwaka millliari nizo zagarujwe ikoranabuhanga nubwo ridashobora kuziba cyuho burundu rishobora kugabanya ibibazo nkibyo tubibutse mu aribwo leta y’u rwanda yafashe icyemezo gutangiza ibigo by’imari biciriritse byiswe umurenge sacco’ hagamijwe guteza imbere ubukungu bw’abanyarwanda byiciro bitandukanye icyo gihe hatangiye ibigera abakoranaga n’ibigo by’imari mu bamaze kuba abangana bakorana n’ibigo by’imari harimo babarizwa umurenge sacco inkuru vedaste kubwimana
1,abarundi nkambi y’impunzi uganda batawe yombi bashinjwa kuba intasi z’u rwanda,abarundi bane babarizwa nkambi y’impunzi nakivale uganda batawe yombi abandi babiri baratoroka bashinjwa kuba intasi z’u rwanda ikinyamakuru sos mdias burundi cyanditse kane tariki werurwe ahagana saa tanu gitondo abapolisi uganda bateye ahantu hari hari itsinda ry’urubyiruko rw’impunzi z’abarundi imbere nkambi nakivale ibarizwamo abantu batandukanye bihugu karere afurika y’uburasirazuba ababonye biba bavuga urwo rubyiruko rwari ruri kuganiraga bisanzwe kintu kimwe kiruhangayikishije nyuma bagatungurwa kubona batangiye gufatwa n’abapolisi n’abakozi b’inzego z’ubutasi uganda bane bafatiwe abandi babiri baratoroka nyuma bakiriye amakuru avuga bakomeje gukurikiranwa kandi bagacungwa n’abapolisi bambaye imyenda gisivili gitondo abasore babiri bahunze ntibongeye kugaruka kuryama iwabo kuko ijoro ryo munsi abapolisi bongeye kugaruka kubahiga batunguranye amakuru aturuka nkambi nakivale avuga abahagarariye impunzi babimenyesheje abaharanira uburenganzira muntu burundi buhungiro babasaba gukurikiranira kibazo andi makuru avuga urwo rubyiruko rwatawe yombi n’abapolisi bafatanije n’izindi mpunzi zifite ubwenegihugu bw’u rwanda uru rubyiruko ntiruzi impamvu rwakurikiranywe ariko hari amakuru avuga hari abantu bifatanyije polisi kugira bashotore abantu guta yombi mu minsi mike ishize musore w’impunzi w’umurundi yatawe yombi akorerwa iyicarubozo mbere kujyanwa ahantu hataramenyekana kugeza impunzi zivuga akekwaho kunekera u rwanda nyuma gutabwa yombi ubwoba bwabaye bwinshi by’umwihariko rubyiruko ruri nkambi bamwe ntibakirara macumbi impunzi z’abarundi z’i nakivale zirasaba guverinoma uganda n’ishami ry’umuryango w’abibumbye ryita mpunzi unhcr kubungabunga umutekano wazo cyane zihangayikishijwe hari abantu bafite imigambi mibi bashaka kwinjiza bagenzi bibazo bitabareba mbere gutangira guta yombi impunzi inzego z’umutekano uganda zimaze igihe kinini zifata abanyarwanda bagakorerwa iyicarubozo ndetse bamwe bikabaviramo ibibazo bikomeye ahanini abatotezwa abanga gukorana n’imitwe y’iterabwoba rnc kayumba nyamwasa fdlr igizwe n’abasize bakoze jenoside yakorewe abatutsi ifite umugambi guhungabanya umutekano w’u rwanda
5,lady gaga isonga ry’abaririmbyikazi binjije amafaranga menshi usa,ikinyamakuru cyandika mitungo y’ibyamamare forbes cyanditse lady gaga yinjije amafaranga y’u rwanda agera miliyari mwaka amafaranga yinjije akaba akubye kabiri umukurikiye kwinjiza amafaranga menshi aya mafaranga lady gaga yayakuye kugurisha album yise born this way gukora ibitaramo ahantu hatandukanye isi ndetse kwamamaza beyonce yaje mwanya kane rihanna aza mwanya gatanu alicia keys britney spears bahuriye mwanya cumi dore urutonde rw’abaririmbyikazi icumi bakurikirana haherewe winjije amafaranga menshi kurusha abandi ikigereranyo cy’amafaranga y’u rwanda cyakozwe hakurikijwe ivunja banki nkuru y’u rwanda idolari rimwe ry’amerika ringana n’amanyarwanda lady gaga millions nk’amanyarwanda miliyari taylor swift millions nk’amanyarwanda miliyari katy perry millions nk’amanyarwanda miliyari miliyoni beyonce knowles millions nk’amanyarwanda miliyari rihanna millions nk’amanyarwanda miliyari miliyoni pink millions nk’amanyarwanda miliyoni carrie underwood millions nk’amanyarwanda miliyari celine dion millions nk’amanyarwanda miliyari miliyoni adele millions nk’amanyarwanda milliyari miliyoni alicia keys and britney spears millions chacune nk’amanyarwanda miliyari esheshatu jean baptiste micomyiza
5,inyarwanda ltd igiye guhuza ibyamamare rwanda n’abafana,agashya mbere birori abakobwa bazahagera mbere bazaba bambeye neza bazahabwa uburenganzira kwinjira buntu ndetse abafana bagera babiri bazaba bambaye neza kurusha abandi nabo bakazahabwa telefoni ebyili zigendanwa z’agaciro kanini bagenewe n’iduka schilo phone ibi byiyongera tombola izatangwamo ibihembo bitandukanye mtn si gusa kandi kuko hazaba hari live band izaba irimo gucurangira abantu umuziki live bakaziyongeraho imikino y’ikinamico zisetsa muri birori kandi bimaze kwemezwa hazagaragaramo ibihangange muzika karere k’afurika y’iburasirazuba msechu ng’ang’alito patricia judge ian bazwi cyane marushanwa tusker project fame bagiye bagaragaraza ubuhanga buhanitse muzika ariko bakagenda banikirwa n’umunyarwanda alpha rwirangira abafana n’ibi byamamare bazabasha kugaragara birori umuntu wese azaba afite uburenganzira kwifotozanya n’icyamamare ashaka ndetse agahita abasha gutahana ifoto munsi ibi birori inyarwanda fans hangout bigiye kuba nshuro kabili ubuyobozi inyarwanda butangaza kugirango bukorere abanyarwanda ibikorwa bishimishije bahisemo abazinjira birori bakwishyura amafanga buri muntu couple biteganyijwe birori bizaba tariki guhera isaha saa moya z’umugoroba car wash bar resto iherereye mujyi kigali gerard gitoli mbabazi
1,ngoma yafatiwe cyuho ateka kanyanga,umunyamabanga nshingwa bikorwa w’umurenge mugesera bizumuremyi jean damascene avuga basanze habineza arimo guteka kanyanga kandi yiyemerera asanzwe akora murimo habineza yemeza aramutse ahawe imbabazi atazongera kubikora habineza yafatanwe ijerekani kanyanga arimo ateka hamwe n’ibikoresho akoresha kuyiteka birimo ingunguru n’ibindi bizumuremyi avuga ibikorwa guteka nzoga kugeza ifatwa nk’ikiyobyabwenge yemera hari abantu bayicuruza murenge ayobora ariko hamwe n’inzego z’abaturage zirimo community policing batanga amakuru bagafatwa kandi bazajya bashyikirizwa ubutabera yagize guca biyobyabwenge si ikintu cyoroshye ariko turizera dufatanije n’abaturage baduha amakuru bizashoboka tuzice kuko zitera umutekani muke ndetse murenge wacu guteka cyangwa gucuruza kanyanga icyaha gihanirwa rwanda kuko kanyanga ifatwa nk’ikiyobyabwenge raporo zishyirwa ahagaragara yaba kurwego polisi cyangwa inzego zibanze bigaragara ibiyobyabwenge kanyanga urumogi ndetse n’ibindi aribyo biza isonga guhungabanya umutekano birimo kwica gukomeretsa jean claude gakwaya
11,musenyeri mbanda yatorewe kuyobora itorero ry’angilikani rwanda,kuri gatatu tariki mutarama abepisikopi b’itorero angilikani rwanda batoye dr laurent mbanda kuyobora itorero anglicani rwanda asimbura archbishop rwaje onesphore wagiye kiruhuko cy’izabukuru kuri gatatu tariki mutarama abepisikopi b’itorero angilikani rwanda batoye dr laurent mbanda kuyobora itorero anglicani rwanda asimbura archbishop rwaje onesphore wagiye kiruhuko cy’izabukuru dr mbanda yatowe n’inama y’abepiskopi angilikani yateraniye i kigali katederali yitiriwe mutagatifu sitefano iherereye kiyovu musenyeri dr laurent mbanda watorewe kuyobora angilikani rwanda yayoboye diyosezi shyira kugeza werurwe umwaka ushize akaba yarasimbuwe musenyeri samuel mugisha mugiraneza wakomereje agejeje dr mbanda w’imyaka y’amavuko yavukiye rwanda ariko aza gukurira gihugu cy’uburundi yahunganye n’ababyeyi aza kuhigira amashuri abanza n’ayisumbuye dr mbanda yamenyekanye cyane bikorwa gufasha abana guteza imbere uburezi yashyize imbaraga burezi yayoboraga diyosezi shyira buryo myaka ikabakaba yahamaze yasize hashinzwe ibigo by’amashuri y’abana b’incuke mbanda kandi arera abana b’imfubyi bishop dr mbanda ugiye kwitwa archbishop yakoze compassion international nk’umukozi nyuma aza kuba umuyobozi wungirije yanabaye nama y’ubuyobozi bw’icyahoze kie ndetse agenda ahabwa inshingano zitandukanye bigo binyuranye hano rwanda
1,umugabo nya mugabo gatabazi gasana emmanuel bahagaritswe mirimo nyakubahwa perezida kagame,gatabazi jean marie vianney gasana emmanuel bahagaritswe mirimo nyakubahwa perezida kagame itangazo ryatanzwe minisitiri w’intebe rivuga bayobozi bombi perezida repubulika yabaye abahagaritse myanya kubera bagomba kubazwa bakurikiranweho ruhumuriza richard salongomuhaburarw
5,ijoro natty dread kaminuza i butare,iki gitaramo nk’uko biteganijwe kizaba kiri buryo bw’umwimerere live buryo abahanzi bazaririmba gitaramo n’umwe uzifashisha cd nk’uko benshi bakunze kubigenza iki gitaramo kizaba kirimo umuziki uyunguruye kukinjiramo amafaranga banyeshuri abandi batari abanyeshuri bazinjirira byateguwe kaminuza nkuru y’u rwanda nur ifatanije space hotel si igitaramo gusa kandi kuko hariho kwishimisha nyuma y’igitaramo ndetse hakabaho kubyinana n’abahanzi after party ibi bizabera spice hotel i butare muhanda ugana isoko marie clemence cyiza uwimanimpaye
2,abakinnyi fc barcelona basanganwe coronavirus bigirwa ibanga rikomeye,radio ikomeye mujyi catalonia yitwa rac yemeje abakinnyi b’ikipe fc barcelona basanganwe coronavirus ariko kipe y’ubukombe ihitamo guhisha makuru mu gihe amakipe mashampiyona akomeye i burayi akomeje kwitegura gusubukura shampiyonaabakinnyi fc barcelona basuzumwe covid- hanyuma basanganwa cyorezo gikomeje gutigisa isi radio rac yavuze fc barcelona yahishe bikomeye makuru y’abakinnyi bayo nubwo bakize bakaba baragarutse myitozo fc barcelona yahishe makuru ndetse kugeza ntishaka kugira iyavugaho cyane irajwe ishinga gusubukura shampiyona igahanganira byeruye igikombe shampiyona real madrid iyi radio ntiyigeze igira umukinnyi n’umwe itangaza basanganwe coronavirus fc barcelona gusa hari amakuru avuga n’umwe wagaragazaga ibimenyetso fc barcelona izagaruka kibuga kuwa kamena ikina mallorca la liga yasubitswe ariyo iyoboye iyi radio yavuze kandi uretse bakinnyi hari n’abandi bantu batoza fc barcelona nabo basanganwe coronavirus igihugu espagne kiri byashegeshwe cyane coronavirus kuko abantu banduye ndwara hanyuma irabahitana ku munsi w’ejo hasohotse inkuru nziza gihugu ivuga mbere cyorezo cyatangira kumara abantu gihugu muntu n’umwe yahitanye mu minsi ishizelionel messi yatangaje nubwo imikino igiye gusubukurwa ariko itazongera kuryoha nkuko byari bisanzwe kubera cyorezo cyashegeshe isi yagize hafi twese turibaza isi izaba imeze nyuma y’ibyabayemu bihe guma rugo bamwe bahuye n’ibihe bigoye cyane kuko buri wese byamugizeho ingaruka buryo butandukanyehari bamwe babuze imiryango n’inshuti zabo zagiye zitabasezeye ndatekereza habaye ibyago byinshi cyane bihe by’iki cyorezo ariko kiruta kubura abantu wakundaga cyanebyanteye intimba kandi niko byagendekeye buri wesesintekereza umupira w’amaguru rusange uzongera kuba mwiza kera
5,zari yifatanyije tanasha kababaro nyuma gutandukana diamond,mu cyumweru gishize nibwo amakuru y’itandukana ry’umuhanzi w’icyamamare diamond platnumz tanasha donna yacaracaye mbuga nkoranyambaga by’umwihariko tanasha atangira kujya yandika amagambo arimo agahinda kenshi yatewe kuba diamond yaramuciye inyuma byanatumye mukobwa ahita yisubirira iwabo kenya mu cyumweru gishize nibwo amakuru y’itandukana ry’umuhanzi w’icyamamare diamond platnumz tanasha donna yacaracaye mbuga nkoranyambaga by’umwihariko tanasha atangira kujya yandika amagambo arimo agahinda kenshi yatewe kuba diamond yaramuciye inyuma byanatumye mukobwa ahita yisubirira iwabo kenya nyuma y’uko umuhanzikazi w’umunyakenya wakoraga nrg radio kenya tanasha donna avuze ibye diamond byarangiye bitewe n’imyitwarire y’uyu muhanzi zari wabyaranye diamond yamwihanganishije gusa amwibutsa inzoka yakwiyuburura kose igumya inzoka bishatse kuvuga diamond byagenda kose adashobora kureka ingeso gucana inyuma dore nacyo yapfuye zari hassan bajya gutandukana mu mpera z’icyumweru gishize tansaha yasibye ibimenyetso byose bigaragaza yigeze kugirana urukundo diamond harimo n’amafoto bifotozanyije ndetse ahita anamukura bantu akurikira mbuga nkoranyambaga nyuma yaho mugore wamubyariye umwana w’umuhungu kwakira yahise asohora ibaruwa ndende igaragaza agahinda yatewe kuba yarizeye diamond imyaka ariko amuhata urukundo rw’ikinyoma rutabaho abinyujije instagram umuherwekazi w’umugande zari hassan wahoze akundana diomond yavuze tanasha yagombaga kwitegura diamond yakoreye abandi yabikorerwa kuko inzoka yakwiyuburura kose igumya inzoka yagize mukundwa ibibazo byakugezeho paradizo ugomba kumenya ingwe idashobora guhindura utudomo turi ruhu inshuro zose inzoka yakwiyuburura ariko igumya inzoka zari yatandukanye diamond gashyantare nyuma kubyarana n’uyu muhanzi abana babiri tanasha donna akaba yiyongereye mubare w’abakobwa benshi bagiye batandukana diamond barimo wema sepetu hamisa mobetto ndetse zari hassan bamushinjaga ikosa rimwe ryo kubaca inyuma
3,kayonza hatangiye imirimo kubaka uruganda ruzatunganya ibikomoka soya,uruganda mount meru soyco ltd ruzajya rutunganya soya ruyibyaze amavuta buryo rushobora kuzajya rutanga toni z’amavuta soya buri munsi umuyobozi w’uru ruganda africa ramba yavuze musaruro uzatuma haboneka amavuta menshi aka karere gihugu rusange bityo amafaranga yasohokaga gihugu kujya kurangura amavuta hanze akaguma rwanda uretse kuba uru ruganda ruzongera amavuta rwanda ruzanatanga akazi baturage baturanye uruganda rurateganya gukoresha abakozi bahoraho ndetse n’abandi bazakora imibyizi bagera abaturage batuye uru ruganda ruzubakwa bavuze amahirwe kuko bizatuma bakora ubuhinzi bufite gahunda kuko bazaba bafite isoko mukapasika dilina yagize ubusanzwe twahingaga kugira tudapfa tugiye kujya duhinga soya bwinshi kuko uruganda ruzajya ruhita ruyigura kandi bazanaduha akazi abo baturage basabye minisiteri y’ubuhinzi yazabaha imbuto nziza soya izatanga umusaruro mwinshi dore uruganda ruzajya rukenera nibura toni soya buri munsi uru ruganda ruzatwara miriyari icyenda z’amafaranga y’u rwanda miliyoni z’amadorari y’amerika biteganyijwe ruzaba rwuzuye gihe kingana n’amezi buryo nko kwezi gatandatu k’umwaka utaha rwaba rutangiye gukora cyprien m ngendahimana
